0.755429343125	83.7730845711	0.769921034153	17.1032190464	0.909090909091	10.0	0.909090909091	339.489059372
0.700065096675	64.2577114449	0.713494714114	14.2752362199	0.842465044482	5.34779752032	0.842465044482	168.638151079
0.648758410091	51.4948528701	0.66120379167	11.9691767919	0.780722086292	3.56042281271	0.780722086292	104.307330358
0.601211911097	40.9290580766	0.612745189937	10.7604320256	0.723504173871	2.61669112334	0.723504173871	71.2329737148
0.557150021368	33.8411499631	0.567838044066	9.70878535309	0.670479673626	2.03471415862	0.670479673626	51.4797512531
0.516317359289	27.9321219711	0.526222073358	8.260258499	0.621341256872	1.64090033083	0.621341256872	38.5935919588
0.478477259766	22.9953387424	0.487656072683	6.57600174332	0.57580411857	1.35740148308	0.57580411857	29.6854573316
0.443410402526	18.8674049452	0.451916514462	5.55793998885	0.533604326601	1.14410222271	0.533604326601	23.270863752
0.410913540936	15.403980435	0.418796253104	4.6840535557	0.49449729202	0.978228769527	0.49449729202	18.5104940159
0.380798323998	12.887007064	0.3881033244	3.94095738244	0.45825635143	0.845891507245	0.45825635143	14.8952612228
0.352890204662	10.8900092963	0.3596598329	3.32581857421	0.424671453241	0.738137288046	0.424671453241	12.0993292241
0.327027428165	9.18679275804	0.333300920835	2.80482406893	0.393547940219	0.648934955157	0.393547940219	9.90512996121
0.303060094497	7.80233045308	0.308873812606	2.35317325364	0.364705421259	0.574072931617	0.364705421259	8.16234637724
0.28084928959	6.65900941604	0.286236929305	1.97315351513	0.337976725838	0.510520912223	0.337976725838	6.76417729614
0.260266280172	5.67303398588	0.265259068117	1.66005821644	0.313206935104	0.456042658426	0.313206935104	5.63295155185
0.241191767633	4.82478186861	0.245818641882	1.40261310543	0.290252483966	0.408951743273	0.290252483966	4.71106354596
0.223515196572	4.11606513411	0.227802974375	1.20428230333	0.268980328997	0.367952244879	0.268980328997	3.9550702264
0.207134114025	3.53221469392	0.211107647234	1.03486849532	0.249267177316	0.332031809166	0.249267177316	3.3317362859
0.191953575644	3.03273568107	0.195635894759	0.890396805012	0.230998771988	0.300388040453	0.230998771988	2.81531856811
0.177885595408	2.61044352438	0.181298043058	0.782677027664	0.21406922979	0.272376700219	0.21406922979	2.38566079467
0.164848635653	2.24840918532	0.168010990301	0.723420992058	0.198380427517	0.247474530721	0.198380427517	2.02683121812
0.152767134485	1.93355520203	0.155697725059	0.638400111151	0.183841433262	0.22525210266	0.183841433262	1.72613197854
0.141571067824	1.67568138475	0.144286879954	0.558494348616	0.170367979376	0.205353669025	0.170367979376	1.47336788616
0.131195543547	1.45597837484	0.133712318013	0.487996237591	0.157881974055	0.187482002749	0.157881974055	1.26029942004
0.121580425373	1.26595391936	0.123912749337	0.426263642955	0.146311048725	0.171386836513	0.146311048725	1.08022858695
0.112669984317	1.10299693028	0.11483137587	0.370290795687	0.13558813859	0.156855944073	0.13558813859	0.927681958679
0.104412575685	0.963038483911	0.106415562198	0.320117712179	0.125651093929	0.14370818452	0.125651093929	0.79816570186
0.0967603397405	0.845143599976	0.098616530475	0.277112556193	0.11644231988	0.131788023011	0.11644231988	0.687974564944
0.0896689243159	0.742398734672	0.0913890777067	0.241336074878	0.107908442617	0.120961174583	0.107908442617	0.594041736144
0.0830972277437	0.651332105855	0.0846913137569	0.211549647492	0.1	0.111111111111	0.1	0.513819961454
